record_id,zone,crop,growth_stage,soil_moisture_pct,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,soil_ph,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,solar_radiation_wm2,water_required_mm,fertilizer_required_kg_ha,irrigation_status,nutrient_status
623,E,Rice,Flowering,21.28,100.56,29.02,70.7,6.99,37.13,79.24,5.95,5.13,908.03,58.41,57.57,High Need,Moderate
624,A,Rice,Seedling,39.09,57.75,63.76,21.87,6.22,21.19,84.76,68.54,21.74,415.82,0.77,65.54,No/Low Need,High
625,E,Wheat,Flowering,36.48,98.87,69.7,59.16,7.02,28.9,41.29,68.81,13.65,359.62,10.08,52.3,No/Low Need,Moderate
626,E,Rice,Maturity,53.25,55.14,64.52,27.48,5.24,38.96,70.17,33.03,17.94,246.53,14.51,70.98,Moderate Need,High
627,B,Rice,Maturity,26.99,36.71,54.17,67.51,5.58,31.75,43.56,48.97,9.95,325.5,20.49,72.58,Moderate Need,High
628,B,Maize,Vegetative,50.42,23.34,45.98,62.17,7.36,33.78,52.86,51.36,13.78,526.61,12.93,80.23,Moderate Need,High
629,F,Rice,Vegetative,64.65,58.57,59.61,64.44,6.88,27.49,72.41,59.94,24.45,812.06,4.71,64.32,No/Low Need,High
630,B,Tomato,Seedling,37.09,110.36,37.36,24.53,6.15,18.44,78.57,41.66,8.91,341.64,5.12,53.42,No/Low Need,Moderate
631,E,Rice,Flowering,66.66,43.9,68.89,56.16,6.5,32.21,37.35,40.83,17.19,234.08,8.58,68.31,No/Low Need,High
632,C,Rice,Maturity,71.59,40.65,57.4,95.65,7.55,31.9,66.86,50.5,5.14,331.31,0.0,67.88,No/Low Need,High
633,E,Maize,Vegetative,18.37,116.98,58.85,56.89,6.84,20.43,68.92,56.24,3.92,185.79,9.56,46.51,No/Low Need,Moderate
634,C,Rice,Vegetative,25.98,22.5,47.52,91.52,6.24,28.17,39.73,27.74,19.81,887.69,41.75,74.3,High Need,High
635,C,Rice,Maturity,69.02,98.58,71.97,56.95,5.51,38.14,65.04,26.43,21.26,841.73,19.39,51.13,Moderate Need,Moderate
636,B,Wheat,Maturity,69.5,52.14,27.64,62.32,5.96,22.51,77.83,21.58,17.04,362.22,1.92,71.52,No/Low Need,High
637,D,Rice,Vegetative,17.86,23.75,36.68,76.39,7.74,28.14,38.19,43.91,4.8,309.94,28.02,81.59,High Need,High
638,A,Tomato,Flowering,12.9,111.78,64.43,115.07,6.34,28.14,80.62,28.81,6.77,869.59,42.33,40.96,High Need,Moderate
639,B,Rice,Vegetative,21.67,33.96,44.49,30.89,6.43,35.84,69.59,43.23,22.87,101.51,25.32,77.7,High Need,High
640,B,Tomato,Seedling,71.76,75.18,72.24,23.29,6.5,36.14,84.99,32.48,7.93,610.49,5.96,57.14,No/Low Need,Moderate
641,D,Tomato,Maturity,22.8,47.41,34.25,80.8,7.5,34.7,48.08,66.94,20.65,878.6,25.15,71.47,High Need,High
642,A,Wheat,Maturity,42.15,26.52,35.85,114.91,6.77,26.04,85.0,5.85,7.86,532.27,16.4,70.85,Moderate Need,High
643,E,Potato,Flowering,62.91,24.99,72.21,118.97,7.0,19.58,40.67,45.78,23.55,102.52,0.0,68.23,No/Low Need,High
644,F,Wheat,Seedling,13.22,31.56,42.51,68.42,6.21,25.69,59.23,46.05,22.95,286.04,14.01,72.2,Moderate Need,High
645,F,Potato,Maturity,48.27,27.14,46.13,66.81,5.28,32.96,46.97,30.7,2.04,884.08,21.84,78.37,Moderate Need,High
646,E,Rice,Vegetative,28.62,96.06,33.29,84.5,7.62,33.46,87.56,33.68,19.49,114.47,20.92,57.61,Moderate Need,Moderate
647,B,Maize,Vegetative,63.74,68.56,29.37,75.56,7.67,39.23,77.3,64.01,5.07,435.56,1.37,68.39,No/Low Need,High
648,A,Wheat,Flowering,29.01,54.29,55.92,83.41,7.67,27.98,36.52,22.45,6.17,771.28,33.4,68.73,High Need,High
649,B,Wheat,Seedling,53.21,61.84,18.39,107.4,7.65,31.91,35.57,69.71,12.04,812.38,7.19,65.61,No/Low Need,High
650,C,Maize,Flowering,52.45,112.89,71.55,94.63,7.32,29.86,52.47,71.71,14.83,505.97,4.21,44.42,No/Low Need,Moderate
651,B,Maize,Flowering,25.29,111.08,64.54,69.69,6.98,21.31,43.6,52.05,8.82,297.61,15.64,47.89,Moderate Need,Moderate
652,B,Rice,Vegetative,14.09,91.57,23.35,66.19,7.4,28.15,72.82,61.83,14.81,609.75,25.09,62.15,High Need,High
653,E,Rice,Vegetative,36.55,108.47,58.58,83.96,6.76,29.99,74.83,49.04,5.1,324.21,12.99,45.71,Moderate Need,Moderate
654,E,Maize,Vegetative,29.35,51.96,52.18,65.57,5.55,38.92,91.52,42.02,1.54,316.97,18.4,69.91,Moderate Need,High
655,E,Maize,Seedling,60.54,58.11,22.92,65.78,6.22,26.06,92.12,77.33,14.71,786.46,0.0,67.51,No/Low Need,High
656,F,Potato,Flowering,60.02,81.37,29.12,21.63,7.73,39.56,74.53,22.61,13.42,231.13,16.46,72.54,Moderate Need,High
657,C,Tomato,Maturity,39.42,82.36,38.63,37.41,6.11,29.93,35.34,12.33,17.55,104.69,21.78,62.26,Moderate Need,High
658,E,Potato,Seedling,48.39,68.17,58.95,68.85,7.46,23.33,56.54,23.0,16.6,386.26,10.49,60.15,No/Low Need,High
659,A,Maize,Seedling,48.26,60.07,54.71,102.27,5.44,22.22,65.79,49.17,22.54,517.33,5.12,59.9,No/Low Need,Moderate
660,F,Rice,Flowering,61.63,118.62,47.26,47.87,6.07,21.12,64.95,14.81,12.03,699.32,18.2,51.01,Moderate Need,Moderate
661,D,Rice,Maturity,37.5,102.11,63.79,72.26,6.11,27.96,71.2,72.71,1.2,763.95,9.03,47.23,No/Low Need,Moderate
662,A,Tomato,Vegetative,28.53,63.5,63.06,54.5,5.33,18.48,92.63,32.88,16.14,663.99,18.45,66.47,Moderate Need,High
663,A,Maize,Vegetative,27.9,92.73,53.25,30.48,5.51,27.79,88.11,68.0,17.2,632.53,11.8,61.04,No/Low Need,High
664,E,Rice,Flowering,44.17,46.96,65.09,115.83,5.7,39.74,41.53,19.94,13.52,665.89,43.72,64.06,High Need,High
665,D,Wheat,Vegetative,38.95,30.02,33.4,105.47,7.38,32.74,50.96,25.05,17.54,330.8,20.46,75.25,Moderate Need,High
666,D,Potato,Seedling,38.41,55.24,71.69,27.85,5.36,34.72,84.99,4.74,8.77,425.01,19.55,67.64,Moderate Need,High
667,F,Wheat,Flowering,17.47,60.3,53.04,91.98,5.98,20.62,84.46,20.62,4.57,623.97,26.39,63.7,High Need,High
668,D,Wheat,Flowering,55.12,21.65,67.57,54.76,5.23,28.41,51.52,39.23,16.95,155.74,6.78,80.92,No/Low Need,High
669,C,Wheat,Flowering,24.82,101.48,48.24,119.48,7.01,24.3,78.84,75.69,6.88,351.03,4.89,48.05,No/Low Need,Moderate
670,E,Rice,Flowering,23.82,55.92,25.29,50.24,6.81,37.67,75.32,31.11,11.95,445.46,38.94,74.26,High Need,High
671,D,Wheat,Flowering,36.77,78.04,47.97,43.87,6.88,21.99,63.41,51.18,12.8,553.42,11.66,64.15,No/Low Need,High
672,F,Wheat,Vegetative,25.67,27.4,35.98,76.79,6.17,28.09,47.09,34.22,12.45,513.51,23.13,76.86,Moderate Need,High
673,C,Rice,Vegetative,47.03,37.5,58.82,103.51,5.74,30.94,88.32,3.74,15.36,710.41,30.88,68.03,High Need,High
674,B,Tomato,Seedling,34.29,108.97,43.31,39.25,7.07,29.31,75.67,40.28,1.71,502.41,12.52,51.9,Moderate Need,Moderate
675,B,Wheat,Seedling,38.93,80.87,68.53,90.94,7.31,36.27,45.14,5.27,24.75,868.51,25.26,51.11,High Need,Moderate
676,C,Tomato,Flowering,44.23,115.03,57.47,26.14,5.56,23.09,77.29,70.7,18.19,423.27,0.0,54.97,No/Low Need,Moderate
677,F,Tomato,Maturity,24.21,119.88,57.92,111.89,6.47,26.3,79.49,60.24,11.21,546.57,13.1,36.41,Moderate Need,Moderate
678,C,Rice,Maturity,21.35,57.19,25.2,28.11,5.85,35.43,88.21,30.29,5.59,102.73,21.37,74.89,Moderate Need,High
679,E,Maize,Flowering,64.83,49.88,78.9,111.42,5.64,29.62,48.37,51.22,2.92,363.91,1.89,61.41,No/Low Need,High
680,E,Wheat,Vegetative,38.02,105.84,68.92,69.08,7.11,26.85,94.33,8.96,17.13,836.59,24.35,47.88,Moderate Need,Moderate
681,B,Tomato,Seedling,36.73,119.86,65.23,64.81,6.6,18.65,44.2,56.2,8.61,383.54,5.61,39.53,No/Low Need,Moderate
682,D,Rice,Maturity,14.14,82.96,33.12,117.33,5.76,34.57,71.04,65.82,6.51,315.21,18.55,54.87,Moderate Need,Moderate
683,F,Maize,Flowering,41.88,99.51,47.49,119.04,6.01,39.39,74.43,65.74,10.12,562.01,14.79,48.78,Moderate Need,Moderate
684,B,Maize,Flowering,45.25,98.17,19.6,85.02,7.71,31.65,60.14,22.74,15.23,166.92,18.85,61.2,Moderate Need,High
685,D,Rice,Flowering,45.53,55.53,47.69,32.71,7.41,36.84,63.5,21.1,17.12,551.86,34.75,74.86,High Need,High
686,D,Rice,Flowering,54.42,77.43,20.21,70.62,7.49,29.37,88.45,41.71,16.48,358.12,7.16,68.57,No/Low Need,High
687,E,Maize,Maturity,22.65,103.31,48.71,72.92,6.4,23.1,73.72,77.42,21.72,425.64,6.52,48.32,No/Low Need,Moderate
688,A,Maize,Seedling,27.13,88.81,55.41,71.44,6.82,18.32,64.82,73.64,6.25,772.66,6.32,51.31,No/Low Need,Moderate
689,A,Rice,Flowering,60.64,22.12,37.31,76.95,6.18,32.37,42.7,28.77,16.28,662.67,25.04,79.75,High Need,High
690,C,Maize,Maturity,68.83,53.67,44.9,21.87,5.4,28.85,35.44,62.39,3.43,479.19,0.0,75.02,No/Low Need,High
691,E,Wheat,Vegetative,20.16,34.45,71.3,91.12,6.24,35.21,42.5,73.71,14.15,590.89,19.77,66.25,Moderate Need,High
692,D,Maize,Flowering,41.86,43.3,17.6,91.24,6.74,33.28,92.37,20.87,15.02,751.83,27.78,74.49,High Need,High
693,F,Rice,Vegetative,24.85,110.55,65.42,31.55,5.95,39.73,80.85,66.42,6.19,733.92,25.7,51.26,High Need,Moderate
694,A,Tomato,Maturity,15.6,23.69,21.95,77.02,7.4,29.23,93.03,21.43,10.4,257.52,23.22,81.33,Moderate Need,High
695,D,Rice,Seedling,31.53,41.98,12.57,76.84,5.59,27.4,37.14,27.46,20.85,355.78,20.63,75.72,Moderate Need,High
696,A,Wheat,Flowering,20.62,50.96,22.99,88.25,6.15,24.31,75.81,15.91,4.56,396.0,26.12,71.86,High Need,High
697,A,Rice,Vegetative,54.6,81.69,63.55,28.54,5.52,28.49,37.66,40.57,11.43,259.41,10.9,62.92,No/Low Need,High
698,A,Rice,Flowering,44.02,73.41,38.36,82.65,6.25,37.2,81.92,67.46,23.39,110.34,5.38,62.19,No/Low Need,High
699,F,Wheat,Vegetative,20.63,41.83,71.08,48.08,5.3,18.93,57.86,42.24,13.1,247.87,13.64,72.85,Moderate Need,High
700,E,Rice,Vegetative,12.55,36.42,46.73,70.7,5.91,39.51,40.75,9.88,18.4,787.01,60.0,73.81,High Need,High
701,F,Tomato,Vegetative,60.49,43.68,11.56,97.33,6.24,39.85,69.08,20.14,20.84,564.03,22.8,73.3,Moderate Need,High
702,B,Rice,Maturity,22.57,70.25,60.17,90.56,6.44,31.15,51.81,45.03,5.89,390.41,22.82,54.56,Moderate Need,Moderate
703,D,Wheat,Vegetative,48.37,47.12,17.72,31.89,6.61,25.29,74.57,46.65,6.24,617.09,7.68,78.35,No/Low Need,High
704,E,Rice,Seedling,32.22,114.76,65.26,79.12,5.91,22.91,74.49,46.15,19.21,728.86,14.4,41.4,Moderate Need,Moderate
705,E,Rice,Flowering,47.13,66.39,21.77,116.91,6.56,24.08,77.3,6.16,19.08,401.26,25.19,62.55,High Need,High
706,E,Rice,Flowering,30.94,25.88,34.18,35.68,6.52,19.1,94.55,60.3,2.44,496.16,5.19,82.86,No/Low Need,High
707,E,Wheat,Maturity,17.22,92.93,63.29,105.29,6.02,28.45,58.2,72.75,8.74,154.58,8.26,46.66,No/Low Need,Moderate
708,F,Wheat,Seedling,25.38,52.88,76.8,90.25,7.36,19.26,62.92,40.84,10.56,607.53,11.53,58.86,No/Low Need,Moderate
709,E,Wheat,Flowering,23.28,85.35,36.0,97.4,6.62,33.81,83.28,57.51,20.9,402.95,18.33,56.5,Moderate Need,Moderate
710,C,Wheat,Vegetative,37.68,47.96,68.06,48.2,6.06,26.18,69.7,73.12,11.12,468.5,3.97,68.38,No/Low Need,High
711,D,Maize,Vegetative,51.5,77.07,23.36,48.79,7.66,22.39,37.24,51.41,23.22,459.21,8.0,69.92,No/Low Need,High
712,E,Rice,Flowering,27.83,97.22,66.5,110.6,7.4,29.99,85.58,53.95,24.92,637.55,25.4,48.75,High Need,Moderate
713,D,Wheat,Flowering,12.72,112.8,56.02,55.98,7.75,39.42,38.09,57.71,19.74,586.6,34.39,53.6,High Need,Moderate
714,C,Potato,Flowering,43.14,46.11,23.49,26.3,7.0,33.29,45.25,20.84,16.99,458.79,30.3,81.36,High Need,High
715,C,Wheat,Vegetative,48.35,53.49,31.18,80.06,6.18,28.82,41.12,46.61,10.41,114.41,6.65,68.94,No/Low Need,High
716,D,Maize,Vegetative,69.77,66.43,19.22,32.48,5.93,35.09,39.68,67.37,2.61,627.82,2.7,73.67,No/Low Need,High
717,A,Rice,Vegetative,47.37,112.72,36.81,99.66,6.92,34.22,36.54,23.69,14.76,847.64,35.55,47.02,High Need,Moderate
718,B,Tomato,Maturity,40.27,110.14,24.26,84.17,7.75,37.62,38.3,71.77,9.68,754.12,16.76,53.79,Moderate Need,Moderate
719,A,Tomato,Vegetative,46.4,28.99,55.08,107.47,6.83,22.5,61.55,49.63,9.42,934.37,14.93,69.23,Moderate Need,High
720,A,Wheat,Vegetative,67.67,33.19,79.62,98.48,7.49,36.9,50.17,33.85,17.51,218.21,7.85,67.19,No/Low Need,High
721,F,Potato,Vegetative,61.7,69.55,10.84,31.21,6.06,24.62,42.59,49.85,12.13,289.14,1.17,73.81,No/Low Need,High
722,A,Rice,Flowering,31.38,30.66,47.86,58.11,6.26,38.7,74.52,32.15,19.05,558.38,38.36,77.06,High Need,High
723,E,Rice,Vegetative,26.24,54.56,50.16,97.46,7.56,24.18,48.57,67.04,10.56,300.5,11.88,66.06,No/Low Need,High
724,F,Tomato,Maturity,27.76,34.84,73.99,61.73,7.17,38.39,36.14,38.59,4.62,129.37,22.39,69.31,Moderate Need,High
725,F,Tomato,Vegetative,42.27,83.6,45.42,117.24,7.75,39.2,60.11,72.1,12.07,441.95,11.88,56.0,No/Low Need,Moderate
726,C,Rice,Maturity,56.64,114.95,48.06,93.57,7.21,21.2,53.63,40.78,23.82,344.5,4.85,44.68,No/Low Need,Moderate
727,A,Rice,Seedling,42.19,119.67,43.02,21.55,6.37,39.44,54.12,52.83,20.24,324.2,13.87,48.9,Moderate Need,Moderate
728,C,Rice,Flowering,16.07,57.52,28.82,108.0,6.58,19.89,61.72,79.82,5.94,910.2,20.82,65.27,Moderate Need,High
729,D,Rice,Maturity,55.41,79.9,13.92,30.08,7.54,22.81,75.13,11.76,10.39,302.69,10.52,70.98,No/Low Need,High
730,B,Tomato,Vegetative,60.36,105.63,38.61,34.05,6.63,27.77,71.99,58.94,23.27,210.02,0.0,55.68,No/Low Need,Moderate
731,F,Wheat,Maturity,29.37,31.75,13.68,93.45,5.86,39.86,91.24,11.11,3.97,206.52,20.5,77.22,Moderate Need,High
732,D,Rice,Vegetative,51.85,88.96,48.53,106.5,6.33,28.75,66.06,67.11,7.09,785.38,7.76,50.7,No/Low Need,Moderate
733,D,Wheat,Maturity,37.6,60.88,31.51,73.63,6.54,30.11,63.35,47.72,7.29,707.62,13.92,64.67,Moderate Need,High
734,E,Rice,Flowering,65.35,40.61,47.35,48.9,5.45,33.28,47.8,75.05,14.7,210.06,0.0,78.31,No/Low Need,High
735,B,Rice,Vegetative,62.71,60.28,19.4,55.13,7.13,39.3,80.32,69.28,10.86,286.79,0.0,73.12,No/Low Need,High
736,D,Maize,Vegetative,43.53,27.6,75.28,54.29,5.48,35.23,43.45,5.99,2.92,735.24,33.4,75.18,High Need,High
737,D,Potato,Vegetative,53.49,89.54,72.62,52.67,6.25,22.93,64.47,10.98,16.1,333.42,14.41,52.96,Moderate Need,Moderate
738,B,Tomato,Seedling,65.0,45.27,23.3,44.29,7.29,24.67,60.28,48.09,3.38,934.31,5.36,76.16,No/Low Need,High
739,B,Rice,Seedling,41.74,51.14,34.04,80.89,6.42,20.15,74.5,41.47,15.55,559.48,8.5,65.12,No/Low Need,High
740,D,Tomato,Seedling,30.8,32.11,52.94,110.04,7.39,32.18,90.06,13.49,13.17,263.21,17.84,67.55,Moderate Need,High
741,B,Tomato,Vegetative,57.22,106.47,16.7,50.71,6.09,21.98,91.8,10.35,12.85,829.99,17.24,58.48,Moderate Need,Moderate
742,D,Tomato,Flowering,25.2,69.34,34.82,38.67,7.69,23.66,45.07,45.12,2.62,371.55,21.91,73.16,Moderate Need,High
743,D,Wheat,Seedling,35.31,77.21,27.58,103.86,5.74,37.54,50.71,3.91,16.34,345.49,21.03,57.91,Moderate Need,Moderate
744,E,Wheat,Seedling,63.94,76.94,74.09,94.18,5.3,25.19,83.7,69.9,11.35,378.33,0.0,52.54,No/Low Need,Moderate
745,A,Rice,Flowering,55.47,61.05,69.68,113.08,7.47,30.47,66.1,64.57,10.87,752.97,9.02,59.73,No/Low Need,Moderate
746,D,Rice,Vegetative,36.23,39.25,50.59,36.55,7.16,26.75,62.18,62.83,15.31,247.23,7.71,76.59,No/Low Need,High
747,C,Rice,Seedling,24.88,94.51,46.42,34.43,5.8,19.63,77.64,1.28,15.55,424.52,22.32,57.07,Moderate Need,Moderate
748,F,Rice,Vegetative,33.36,32.71,75.15,74.14,7.76,25.98,71.12,3.81,1.36,126.21,24.76,72.15,Moderate Need,High
749,A,Wheat,Maturity,29.05,30.39,75.27,81.44,6.51,26.98,93.24,43.99,4.01,802.63,14.3,65.49,Moderate Need,High
750,A,Maize,Maturity,22.57,91.01,77.85,68.02,7.67,37.71,70.04,79.55,6.68,389.61,11.48,51.88,No/Low Need,Moderate
751,A,Wheat,Vegetative,56.6,40.88,18.78,79.9,6.51,25.14,62.96,27.39,17.27,310.95,7.81,73.99,No/Low Need,High
752,E,Rice,Flowering,27.12,50.68,21.24,38.04,6.43,26.34,67.57,27.55,14.84,592.91,34.64,77.17,High Need,High
753,D,Potato,Flowering,39.25,67.52,57.37,67.96,6.37,35.22,83.51,10.74,19.18,699.24,36.28,61.93,High Need,High
754,E,Potato,Flowering,35.15,64.94,47.9,85.81,6.07,34.7,71.76,53.95,18.77,790.96,25.68,63.52,High Need,High
755,D,Tomato,Flowering,70.92,90.86,11.29,63.27,6.59,35.56,73.82,51.73,21.48,395.62,1.87,63.16,No/Low Need,High
756,E,Potato,Flowering,35.47,82.34,14.34,87.94,6.38,38.98,93.29,8.11,10.04,790.46,40.78,62.5,High Need,High
757,E,Wheat,Vegetative,16.8,84.44,72.17,65.12,5.3,35.5,72.1,37.39,9.28,495.15,26.06,56.97,High Need,Moderate
758,F,Potato,Seedling,17.39,91.41,70.82,53.36,5.88,26.97,57.82,53.37,20.94,185.97,12.84,51.08,Moderate Need,Moderate
759,C,Rice,Vegetative,47.45,49.26,35.01,50.36,5.75,36.07,76.48,39.48,6.7,819.36,23.82,74.89,Moderate Need,High
760,E,Wheat,Maturity,47.96,52.23,72.37,61.09,7.46,29.19,74.57,53.95,12.07,565.49,6.48,65.27,No/Low Need,High
761,F,Rice,Flowering,37.13,63.8,51.56,22.31,6.76,24.11,35.83,65.3,5.66,612.1,15.9,70.17,Moderate Need,High
762,B,Rice,Maturity,37.91,50.75,66.41,86.85,7.19,24.66,63.04,54.87,22.93,896.87,17.71,62.64,Moderate Need,High
763,C,Rice,Maturity,15.24,118.49,39.92,104.51,7.69,22.92,79.57,49.29,10.79,575.28,19.97,45.62,Moderate Need,Moderate
764,E,Maize,Vegetative,42.99,101.41,17.94,55.46,6.87,21.19,64.94,68.29,6.1,104.75,0.0,59.14,No/Low Need,Moderate
765,A,Tomato,Flowering,42.28,36.47,40.36,24.6,7.75,22.06,81.78,72.05,17.61,840.02,6.71,84.61,No/Low Need,High
766,B,Maize,Flowering,20.97,20.56,42.01,118.68,6.01,19.39,62.05,31.11,6.87,342.04,21.73,75.08,Moderate Need,High
767,B,Rice,Maturity,18.23,24.28,48.57,46.37,5.68,37.55,94.0,13.86,23.64,526.5,36.54,79.7,High Need,High
768,F,Tomato,Maturity,19.41,44.41,17.39,32.66,6.25,38.48,52.57,65.43,9.82,274.15,18.86,78.24,Moderate Need,High
769,B,Maize,Flowering,18.06,31.43,79.4,56.98,6.42,30.91,40.53,17.1,16.95,352.44,39.56,70.63,High Need,High
770,C,Wheat,Vegetative,48.58,73.33,27.09,93.86,7.53,36.49,60.8,74.32,9.29,683.65,8.33,64.52,No/Low Need,High
771,E,Maize,Flowering,23.79,105.8,23.9,49.39,6.66,22.04,67.5,1.83,20.37,465.14,35.07,58.06,High Need,Moderate
772,E,Rice,Seedling,27.09,93.68,46.88,77.47,5.96,37.84,55.95,73.7,22.53,633.06,17.1,51.45,Moderate Need,Moderate
773,A,Rice,Flowering,22.41,41.56,47.6,61.56,7.13,29.14,49.54,47.13,19.91,800.04,39.36,74.77,High Need,High
774,F,Potato,Maturity,69.47,59.93,40.79,31.78,6.52,19.48,75.32,61.98,21.36,389.7,0.0,68.25,No/Low Need,High
775,A,Rice,Vegetative,63.28,70.79,64.03,53.03,5.62,21.11,57.63,31.88,3.45,583.09,6.77,62.98,No/Low Need,High
776,B,Wheat,Flowering,25.83,101.02,46.17,92.49,6.7,24.8,72.88,79.34,23.18,760.95,12.4,50.56,Moderate Need,Moderate
777,A,Tomato,Vegetative,31.65,103.91,52.68,81.2,7.57,18.96,81.74,18.2,15.98,707.85,24.29,51.8,Moderate Need,Moderate
778,C,Maize,Vegetative,24.59,110.97,60.66,31.98,7.39,24.8,80.66,21.15,21.86,558.87,25.86,53.29,High Need,Moderate
779,E,Rice,Vegetative,41.51,70.92,11.75,36.33,6.73,19.32,57.52,4.11,17.43,425.88,25.43,71.75,High Need,High
780,B,Rice,Flowering,13.18,89.43,49.95,84.07,6.18,23.19,69.07,75.24,5.84,446.38,16.06,55.08,Moderate Need,Moderate
781,A,Rice,Maturity,52.28,31.18,71.89,101.34,5.43,23.84,61.98,36.48,15.63,468.16,9.55,67.7,No/Low Need,High
782,F,Maize,Maturity,43.39,76.53,11.22,54.95,6.42,39.88,87.25,53.99,3.18,396.52,9.61,65.72,No/Low Need,High
783,C,Wheat,Vegetative,65.92,44.87,38.36,79.53,7.16,23.18,87.73,55.0,17.7,694.21,0.0,71.83,No/Low Need,High
784,C,Rice,Maturity,21.86,63.17,74.84,37.06,6.14,23.26,55.62,69.96,10.82,206.6,8.29,61.81,No/Low Need,High
785,A,Potato,Flowering,60.25,83.41,34.72,51.14,5.81,33.11,40.5,53.19,4.64,922.34,17.37,65.18,Moderate Need,High
786,E,Wheat,Vegetative,59.52,45.7,42.11,22.03,7.62,36.91,45.05,44.96,24.5,762.14,16.46,79.63,Moderate Need,High
787,A,Rice,Seedling,19.63,25.22,78.71,96.83,7.34,26.52,57.02,56.83,22.63,353.44,15.13,66.5,Moderate Need,High
788,B,Wheat,Vegetative,35.91,21.02,23.95,60.1,6.86,37.26,68.85,60.08,22.45,136.17,10.27,83.19,No/Low Need,High
789,A,Maize,Maturity,22.21,22.22,14.57,101.61,5.56,25.48,74.41,14.87,19.93,704.61,27.08,80.33,High Need,High
790,C,Rice,Flowering,27.28,20.83,70.16,90.84,5.58,22.33,54.88,8.77,17.61,724.21,44.48,74.98,High Need,High
791,A,Rice,Flowering,27.79,31.04,70.79,102.87,5.47,25.25,75.05,5.99,16.72,919.08,48.12,70.6,High Need,High
792,E,Tomato,Vegetative,45.37,43.95,43.05,48.57,6.8,31.41,91.26,29.92,3.55,315.65,12.52,73.56,Moderate Need,High
793,F,Wheat,Flowering,36.68,42.12,45.99,38.51,5.5,26.08,74.12,39.84,22.61,170.32,11.29,79.12,No/Low Need,High
794,D,Wheat,Seedling,68.86,118.68,68.51,117.19,7.39,32.8,44.51,49.25,22.15,877.86,7.8,36.19,No/Low Need,Moderate
795,A,Wheat,Vegetative,19.58,50.6,61.7,91.73,7.78,23.21,69.78,76.64,18.95,319.85,7.08,66.81,No/Low Need,High
796,E,Rice,Flowering,70.42,32.74,28.56,103.4,6.15,33.42,67.51,26.46,23.26,713.3,19.03,74.87,Moderate Need,High
797,E,Rice,Seedling,25.84,74.56,11.18,21.31,6.38,25.64,87.24,60.87,14.27,151.56,5.22,69.05,No/Low Need,High
798,F,Wheat,Maturity,58.37,105.8,43.58,55.45,7.05,28.03,56.02,42.51,11.74,746.5,9.02,52.35,No/Low Need,Moderate
799,C,Rice,Vegetative,32.34,87.81,70.12,94.28,7.64,30.27,60.38,17.61,24.23,207.97,28.9,52.53,High Need,Moderate
800,E,Rice,Flowering,20.58,49.61,72.71,27.8,7.52,33.1,70.92,49.22,12.14,691.25,35.7,73.28,High Need,High
801,E,Tomato,Vegetative,63.47,76.16,76.94,76.73,5.35,23.25,66.47,77.37,16.39,552.49,0.0,57.17,No/Low Need,Moderate
802,E,Potato,Flowering,30.53,91.49,71.57,62.91,5.64,36.39,78.14,9.94,9.95,912.16,45.29,55.23,High Need,Moderate
803,E,Tomato,Seedling,51.53,92.81,50.6,21.76,7.16,33.88,37.42,40.58,16.27,131.38,9.18,58.22,No/Low Need,Moderate
804,B,Tomato,Seedling,45.99,86.65,41.12,43.6,6.99,23.15,68.81,4.13,18.28,348.24,14.61,58.6,Moderate Need,Moderate
805,B,Rice,Maturity,40.31,107.08,64.24,48.48,5.55,39.45,42.3,25.7,15.99,159.08,24.45,50.65,Moderate Need,Moderate
806,C,Potato,Vegetative,41.75,107.01,61.79,31.19,6.51,32.63,53.91,49.65,13.35,847.32,22.15,50.93,Moderate Need,Moderate
807,A,Rice,Maturity,55.93,77.89,47.67,83.15,7.23,27.95,74.7,67.28,8.2,604.82,0.64,57.94,No/Low Need,Moderate
808,E,Potato,Maturity,17.27,62.99,16.11,44.24,5.77,21.47,44.44,58.43,16.45,554.72,17.55,73.05,Moderate Need,High
809,F,Potato,Vegetative,52.09,84.16,74.83,47.76,7.47,29.73,53.53,37.03,22.8,211.74,10.92,57.75,No/Low Need,Moderate
810,A,Maize,Vegetative,65.75,101.82,41.89,109.82,5.34,21.63,77.18,72.74,1.17,515.68,0.0,51.34,No/Low Need,Moderate
811,F,Potato,Flowering,15.47,20.57,35.43,66.71,7.23,27.45,74.05,24.22,4.21,438.9,33.15,83.46,High Need,High
812,A,Maize,Maturity,20.44,119.2,54.07,59.21,6.8,26.99,40.46,60.32,3.87,368.39,14.64,44.72,Moderate Need,Moderate
813,C,Rice,Maturity,55.0,38.29,57.17,92.39,6.02,33.84,69.64,37.92,23.16,756.36,17.79,66.79,Moderate Need,High
814,E,Wheat,Flowering,38.24,67.02,24.75,110.96,7.07,22.23,43.84,71.89,16.91,152.08,1.36,64.56,No/Low Need,High
815,E,Maize,Flowering,36.21,107.2,68.59,22.5,7.23,36.08,50.14,63.79,23.84,649.68,22.55,55.07,Moderate Need,Moderate
816,D,Rice,Seedling,20.22,42.5,30.3,64.82,7.63,25.17,62.55,72.12,14.99,799.54,14.87,74.69,Moderate Need,High
